Order_ID,Order_Date,Customer_ID,Customer_Name,Region,City,Category,Product,Quantity,Unit_Price,Discount,Payment_Method,Order_Status,Ship_Mode,Sales,Profit,Cost,Year
ORD101039,2024-08-16,CUST1638,Rebecca Morgan,East,Glasgow,Dairy,Appear Bottle,5,15.97,0.01,Mobile Payment,Cancelled,Same-Day,79.05,16.63,62.42,2024
ORD101971,2024-08-16,CUST1842,Rebecca Mcbride,East,Leeds,Bakery,Large Bottle,3,133.07,0.23,Credit Card,Cancelled,Same-Day,307.39,43.05,264.34,2024
ORD100963,2024-08-16,CUST1443,Christy Cortez,East,Bristol,Beverages,Product Box,9,147.36,0.22,Mobile Payment,Pending,Same-Day,1034.47,149.02,885.45,2024
ORD100943,2024-08-16,CUST1194,Pamela Palmer,South,Newcastle,Snacks,Positive Pack,6,72.4,0.17,Credit Card,Completed,Express,360.55,47.25,313.3,2024
ORD102673,2024-08-16,CUST1446,Michael Sullivan,South,Glasgow,Dairy,Bit Set,5,108.92,0.12,Cash,Pending,Standard,479.25,58.43,420.82,2024
ORD102274,2024-08-16,CUST1326,Eric Thomas,South,Birmingham,Dairy,Story Bottle,5,94.41,0.14,Cash,Completed,Express,405.96,30.19,375.77,2024
ORD102739,2024-08-16,CUST1017,Jennifer Valentine,West,Sheffield,Snacks,College Set,5,8.79,0.14,Mobile Payment,Completed,Standard,37.8,8.36,29.44,2024
ORD101421,2024-08-16,CUST1890,Henry Horn,West,Sheffield,Dairy,Minute Pack,5,143.6,0.02,Credit Card,Cancelled,Standard,703.64,55.07,648.57,2024
ORD102476,2024-08-16,CUST1272,Luis Bennett,South,Manchester,Produce,Wind Bag,5,132.85,0.05,Online Payment,Pending,Standard,631.04,91.25,539.79,2024
ORD100668,2024-08-16,CUST1375,Daniel Howe,South,Sheffield,Produce,Perhaps Bag,7,64.78,0.11,Cash,Pending,Express,403.58,27.11,376.47,2024
ORD101263,2024-08-16,CUST1333,Terri Wall,East,London,Produce,Impact Box,4,73.61,0.12,Credit Card,Cancelled,Same-Day,259.11,55.87,203.24,2024
ORD100439,2024-08-16,CUST1551,Jennifer Larsen,North,Newcastle,Frozen Foods,Strong Bag,4,72.55,0.05,Cash,Cancelled,Same-Day,275.69,22.54,253.15,2024
ORD103760,2024-08-16,CUST1693,Rachel Fischer,West,Glasgow,Household,Soldier Pack,3,65.34,0.24,Mobile Payment,Pending,Standard,148.98,22.34,126.64,2024
ORD100784,2024-08-16,CUST1886,Christopher Smith,South,Liverpool,Household,Resource Bottle,5,125.81,0.09,Cash,Pending,Standard,572.44,77.66,494.78,2024
ORD102483,2024-08-17,CUST1048,Victoria Thompson,West,Leeds,Dairy,Home Box,1,120.32,0.24,Online Payment,Pending,Standard,91.44,8.53,82.91,2024
ORD102291,2024-08-17,CUST1750,Maria Torres,East,Newcastle,Household,Big Bag,1,62.4,0.12,Credit Card,Completed,Standard,54.91,4.34,50.57,2024
ORD103823,2024-08-17,CUST1396,Tiffany Murphy,East,Glasgow,Produce,Kid Pack,6,111.8,0.12,Online Payment,Completed,Express,590.3,134.5,455.8,2024
ORD100312,2024-08-17,CUST1292,Rebecca Harris,West,Newcastle,Beverages,Minute Set,2,51.87,0.04,Online Payment,Pending,Same-Day,99.59,13.08,86.51,2024
ORD104938,2024-08-17,CUST1359,Colton Gray,North,London,Snacks,Front Bag,6,79.3,0.17,Credit Card,Pending,Express,394.91,79.74,315.17,2024
ORD104472,2024-08-17,CUST1343,Paige Christensen,East,London,Frozen Foods,Realize Bottle,3,108.3,0.16,Credit Card,Pending,Express,272.92,28.61,244.31,2024
ORD100605,2024-08-17,CUST1189,Terry Nguyen,East,London,Produce,Likely Set,6,111.69,0.21,Online Payment,Pending,Same-Day,529.41,114.4,415.01,2024
ORD102722,2024-08-17,CUST1389,Bobby Kaiser,West,Glasgow,Dairy,What Box,2,47.9,0.2,Mobile Payment,Completed,Same-Day,76.64,8.31,68.33,2024
ORD104343,2024-08-17,CUST1860,Kevin Parker,South,Liverpool,Bakery,Them Set,5,30.61,0.13,Cash,Pending,Express,133.15,19.43,113.72,2024
ORD104822,2024-08-17,CUST1348,Richard Flores,West,Leeds,Bakery,Figure Set,6,31.7,0.24,Mobile Payment,Cancelled,Standard,144.55,8.84,135.71,2024
ORD100912,2024-08-18,CUST1106,Antonio Williams,South,Sheffield,Dairy,Structure Pack,5,97.37,0.23,Mobile Payment,Completed,Express,374.87,67.8,307.07,2024
ORD100145,2024-08-18,CUST1421,Robert Hunt,West,Glasgow,Dairy,Until Box,5,42.76,0.1,Online Payment,Cancelled,Express,192.42,30.05,162.37,2024
ORD102691,2024-08-18,CUST1476,Gabriela Flores,East,Glasgow,Dairy,Effort Bottle,2,26.01,0.06,Online Payment,Cancelled,Same-Day,48.9,10.19,38.71,2024
ORD103641,2024-08-18,CUST1837,Abigail Cook,South,Glasgow,Household,Member Set,2,58.36,0.17,Cash,Completed,Standard,96.88,14.2,82.68,2024
ORD100140,2024-08-18,CUST1757,Todd Bowers,South,London,Beverages,Happy Bag,7,57.44,0.22,Cash,Cancelled,Standard,313.62,73.67,239.95,2024
ORD102823,2024-08-18,CUST1338,Matthew Mercado,West,Manchester,Frozen Foods,Feeling Bottle,9,123.37,0.17,Mobile Payment,Completed,Express,921.57,48.05,873.52,2024
ORD104980,2024-08-18,CUST1438,Eric Benson,East,Newcastle,Bakery,Population Bag,6,65.59,0.04,Cash,Cancelled,Express,377.8,24.56,353.24,2024
ORD101961,2024-08-18,CUST1518,Stephen Ramirez,South,Liverpool,Frozen Foods,Himself Bottle,2,100.41,0.23,Credit Card,Cancelled,Express,154.63,31.92,122.71,2024
ORD101964,2024-08-18,CUST1730,Jennifer Reyes,West,Newcastle,Snacks,Building Pack,4,99.69,0.2,Cash,Cancelled,Express,319.01,31.6,287.41,2024
ORD100172,2024-08-18,CUST1761,Richard Thompson,North,Glasgow,Bakery,Smile Set,1,2.71,0.02,Cash,Cancelled,Express,2.66,0.54,2.12,2024
ORD101083,2024-08-18,CUST1371,Shane Mcdaniel,West,Newcastle,Produce,Throw Pack,1,11.32,0.23,Credit Card,Pending,Same-Day,8.72,1.52,7.2,2024
ORD102465,2024-08-18,CUST1153,James Huang,East,London,Beverages,Billion Bottle,9,101.55,0.01,Mobile Payment,Pending,Express,904.81,161.87,742.94,2024
ORD100107,2024-08-18,CUST1186,James Mills,West,London,Frozen Foods,Detail Pack,7,81.89,0.06,Online Payment,Cancelled,Same-Day,538.84,91.05,447.79,2024
ORD102344,2024-08-18,CUST1616,Jacqueline Walker,South,Manchester,Snacks,Suggest Set,4,106.2,0.21,Online Payment,Completed,Same-Day,335.59,75.04,260.55,2024
ORD102946,2024-08-19,CUST1772,Tracy Adams,South,London,Snacks,That Pack,1,7.79,0.06,Cash,Cancelled,Same-Day,7.32,1.52,5.8,2024
ORD103203,2024-08-19,CUST1282,Christine Smith,North,Liverpool,Bakery,Hold Pack,5,67.22,0.16,Online Payment,Completed,Standard,282.32,14.39,267.93,2024
ORD104667,2024-08-19,CUST1415,Katherine Johnson,North,London,Beverages,Show Set,6,111.39,0.23,Cash,Cancelled,Express,514.62,98.88,415.74,2024
ORD102069,2024-08-19,CUST1624,Abigail King,East,Glasgow,Household,Source Set,3,4.54,0.05,Mobile Payment,Cancelled,Express,12.94,1.43,11.51,2024
ORD102511,2024-08-19,CUST1859,Stephanie Doyle,West,Birmingham,Dairy,Spring Set,4,117.62,0.04,Cash,Completed,Express,451.66,69.94,381.72,2024
ORD102559,2024-08-19,CUST1303,Ryan Diaz DDS,West,Bristol,Household,Whole Set,9,66.33,0.09,Credit Card,Cancelled,Express,543.24,122.74,420.5,2024
ORD101387,2024-08-19,CUST1523,Joseph Lee,North,Liverpool,Produce,Population Box,4,54.7,0.14,Cash,Cancelled,Same-Day,188.17,27.58,160.59,2024
ORD103592,2024-08-19,CUST1869,Gordon White,East,Manchester,Dairy,Decision Set,3,114.14,0.09,Cash,Cancelled,Same-Day,311.6,49.76,261.84,2024
ORD102273,2024-08-19,CUST1015,Johnathan Smith,East,Sheffield,Beverages,Although Bag,3,25.44,0.03,Mobile Payment,Completed,Express,74.03,18.34,55.69,2024
ORD104818,2024-08-19,CUST1257,Charles Lowe,West,Manchester,Snacks,Moment Bag,5,127.18,0.1,Mobile Payment,Pending,Express,572.31,68.88,503.43,2024
ORD102532,2024-08-19,CUST1458,Vanessa Johnson,South,Sheffield,Household,Scientist Set,4,4.17,0.06,Mobile Payment,Pending,Same-Day,15.68,2.28,13.4,2024
ORD103839,2024-08-20,CUST1868,Ryan Rhodes,North,Liverpool,Bakery,Process Bottle,6,59.81,0.02,Mobile Payment,Completed,Same-Day,351.68,23.94,327.74,2024
ORD100337,2024-08-20,CUST1695,Lisa Moyer,South,Sheffield,Frozen Foods,Behavior Set,6,8.93,0.08,Cash,Cancelled,Express,49.29,5.02,44.27,2024
ORD100570,2024-08-20,CUST1018,Lisa Vincent,South,Glasgow,Bakery,Enter Pack,4,27.28,0.22,Online Payment,Cancelled,Same-Day,85.11,15.4,69.71,2024
ORD100674,2024-08-20,CUST1810,Mary Suarez,North,Glasgow,Dairy,Class Box,3,102.49,0.09,Cash,Completed,Standard,279.8,16.26,263.54,2024
ORD100852,2024-08-20,CUST1691,Stephanie Reynolds,East,Sheffield,Frozen Foods,Attorney Bottle,7,129.33,0.12,Credit Card,Cancelled,Same-Day,796.67,63.75,732.92,2024
ORD102628,2024-08-20,CUST1617,Jonathan Duran,North,Manchester,Dairy,Agreement Bottle,2,18.49,0.07,Online Payment,Pending,Express,34.39,3.64,30.75,2024
ORD100270,2024-08-20,CUST1614,Sheri Harris,East,London,Frozen Foods,Put Set,8,81.13,0.21,Mobile Payment,Completed,Same-Day,512.74,101.36,411.38,2024
ORD104657,2024-08-20,CUST1398,Ricardo Gonzales,West,Liverpool,Snacks,Small Set,5,79.28,0.09,Online Payment,Pending,Express,360.72,50.15,310.57,2024
ORD102513,2024-08-20,CUST1147,John Collins,North,Leeds,Produce,Western Set,3,82.15,0.1,Mobile Payment,Completed,Same-Day,221.8,42.06,179.74,2024
ORD100178,2024-08-20,CUST1524,Robert Morton,South,Leeds,Household,Window Set,1,137.32,0.09,Cash,Cancelled,Standard,124.96,14.57,110.39,2024
ORD101678,2024-08-20,CUST1648,Mrs. Jennifer Hall DVM,South,Sheffield,Produce,Imagine Pack,7,90.06,0.18,Mobile Payment,Pending,Same-Day,516.94,80.43,436.51,2024
ORD103888,2024-08-20,CUST1065,James Farmer,South,Glasgow,Dairy,Would Box,6,7.34,0.16,Credit Card,Completed,Same-Day,36.99,6.08,30.91,2024
ORD100193,2024-08-20,CUST1278,Kendra Lang,East,Leeds,Snacks,Consider Bottle,9,45.77,0.21,Cash,Cancelled,Express,325.42,74.04,251.38,2024
ORD103263,2024-08-20,CUST1640,Paul Schwartz,East,Bristol,Beverages,Show Bag,7,122.09,0.22,Online Payment,Cancelled,Express,666.61,121.57,545.04,2024
ORD104361,2024-08-20,CUST1559,Lori Wright,North,Birmingham,Dairy,View Bottle,1,98.9,0.0,Credit Card,Completed,Same-Day,98.9,13.62,85.28,2024
ORD100923,2024-08-20,CUST1720,Margaret Hicks,East,Liverpool,Household,Senior Pack,5,68.79,0.12,Mobile Payment,Cancelled,Same-Day,302.68,30.27,272.41,2024
ORD103645,2024-08-20,CUST1217,Linda Williamson,South,Sheffield,Frozen Foods,Voice Box,1,78.77,0.02,Credit Card,Pending,Same-Day,77.19,4.94,72.25,2024
ORD101689,2024-08-20,CUST1176,Jennifer Gonzalez,North,Birmingham,Beverages,Would Pack,4,76.74,0.13,Online Payment,Completed,Express,267.06,15.44,251.62,2024
ORD101831,2024-08-20,CUST1614,Brandon Johnson,North,Bristol,Dairy,Project Box,2,76.58,0.01,Credit Card,Cancelled,Express,151.63,29.76,121.87,2024
ORD104586,2024-08-21,CUST1165,Theresa Jones,West,Bristol,Snacks,Professional Set,1,35.17,0.1,Credit Card,Cancelled,Same-Day,31.65,4.88,26.77,2024
ORD100187,2024-08-21,CUST1896,Keith Foley,East,Manchester,Bakery,Close Bottle,6,96.07,0.1,Online Payment,Completed,Express,518.78,77.39,441.39,2024
ORD103625,2024-08-21,CUST1508,Maria Murphy,North,Manchester,Dairy,Growth Pack,7,58.97,0.04,Cash,Cancelled,Same-Day,396.28,89.24,307.04,2024
ORD103419,2024-08-21,CUST1784,Terry Martinez,North,London,Frozen Foods,Example Bag,8,33.26,0.03,Cash,Pending,Standard,258.1,12.93,245.17,2024
ORD104969,2024-08-21,CUST1566,Amber Peters,South,Birmingham,Household,Focus Bag,5,136.55,0.22,Online Payment,Pending,Standard,532.55,85.23,447.32,2024
ORD104694,2024-08-21,CUST1710,Jamie Wallace,North,Glasgow,Household,Sound Bag,4,9.01,0.06,Credit Card,Completed,Same-Day,33.88,4.73,29.15,2024
ORD102048,2024-08-21,CUST1391,Denise Ross,West,Liverpool,Beverages,Recognize Bottle,4,137.85,0.07,Mobile Payment,Cancelled,Express,512.8,33.95,478.85,2024
ORD104522,2024-08-21,CUST1813,Wendy Johnson,South,Sheffield,Dairy,Relationship Set,6,51.54,0.03,Credit Card,Cancelled,Same-Day,299.96,46.17,253.79,2024
ORD101296,2024-08-21,CUST1329,Kelly Peters,East,Birmingham,Snacks,Could Bag,8,58.27,0.04,Cash,Completed,Standard,447.51,60.66,386.85,2024
ORD102697,2024-08-21,CUST1437,William Lyons,North,Glasgow,Frozen Foods,Evening Set,3,109.53,0.22,Cash,Cancelled,Express,256.3,13.68,242.62,2024
ORD104712,2024-08-22,CUST1236,Anthony Franco,North,London,Produce,Safe Set,7,83.87,0.08,Credit Card,Cancelled,Same-Day,540.12,120.52,419.6,2024
ORD102644,2024-08-22,CUST1521,Troy Rodriguez,East,Glasgow,Bakery,Same Box,6,138.16,0.03,Online Payment,Pending,Standard,804.09,122.23,681.86,2024
ORD103789,2024-08-22,CUST1477,Jeff Wade,East,Newcastle,Produce,Follow Box,4,62.34,0.14,Cash,Completed,Same-Day,214.45,38.14,176.31,2024
ORD104855,2024-08-22,CUST1136,Erika Patel,South,London,Produce,Order Pack,9,84.3,0.16,Credit Card,Cancelled,Standard,637.31,56.28,581.03,2024
ORD103944,2024-08-22,CUST1361,Thomas Garcia,East,Newcastle,Snacks,Their Bag,6,26.09,0.13,Mobile Payment,Cancelled,Express,136.19,30.98,105.21,2024
ORD100821,2024-08-22,CUST1786,Alexandra Collins,North,Bristol,Household,Where Bottle,6,65.69,0.14,Mobile Payment,Pending,Standard,338.96,44.62,294.34,2024
ORD103730,2024-08-22,CUST1072,Samantha Dean,West,Bristol,Beverages,View Box,9,45.92,0.09,Credit Card,Cancelled,Standard,376.08,67.05,309.03,2024
ORD104580,2024-08-22,CUST1083,Dennis Buchanan,East,Newcastle,Snacks,Thus Bottle,9,7.64,0.06,Credit Card,Cancelled,Same-Day,64.63,6.22,58.41,2024
ORD101330,2024-08-22,CUST1845,Robert Carter,West,Liverpool,Household,Night Bottle,9,74.96,0.19,Mobile Payment,Cancelled,Same-Day,546.46,83.13,463.33,2024
ORD103347,2024-08-22,CUST1478,Julie Simmons,East,Sheffield,Dairy,Beyond Box,3,52.23,0.11,Online Payment,Pending,Standard,139.45,7.48,131.97,2024
ORD104956,2024-08-22,CUST1646,Sarah Blair,North,Sheffield,Beverages,Memory Bottle,2,43.9,0.1,Credit Card,Completed,Same-Day,79.02,16.69,62.33,2024
ORD101656,2024-08-22,CUST1657,Donald Ward,West,Sheffield,Bakery,Dog Box,8,34.86,0.15,Credit Card,Pending,Express,237.05,26.36,210.69,2024
ORD100597,2024-08-22,CUST1879,Crystal Aguirre,North,Manchester,Household,Food Bottle,7,94.41,0.13,Credit Card,Pending,Same-Day,574.96,105.12,469.84,2024
ORD100776,2024-08-23,CUST1473,Sonia Palmer,East,Sheffield,Dairy,Goal Bottle,7,3.32,0.02,Cash,Completed,Same-Day,22.78,2.4,20.38,2024
ORD101025,2024-08-23,CUST1868,Christopher Edwards,West,Newcastle,Snacks,Indeed Pack,5,81.62,0.05,Cash,Completed,Express,387.7,58.65,329.05,2024
ORD101514,2024-08-23,CUST1711,Tiffany Nguyen,North,Glasgow,Beverages,Make Bottle,2,86.85,0.21,Mobile Payment,Completed,Express,137.22,9.63,127.59,2024
ORD103514,2024-08-23,CUST1051,Michael Simmons,South,Manchester,Bakery,Mr Bottle,4,117.64,0.14,Online Payment,Completed,Express,404.68,64.25,340.43,2024
ORD101784,2024-08-23,CUST1610,Joshua Blanchard,South,Glasgow,Frozen Foods,Into Box,1,15.44,0.04,Mobile Payment,Cancelled,Standard,14.82,2.11,12.71,2024
ORD101511,2024-08-23,CUST1490,Robert Diaz,North,Sheffield,Produce,Strategy Pack,5,10.88,0.1,Mobile Payment,Cancelled,Standard,48.96,9.82,39.14,2024
ORD100932,2024-08-23,CUST1617,Maria Miller,East,Birmingham,Bakery,Particular Set,8,109.76,0.02,Cash,Completed,Standard,860.52,146.77,713.75,2024
ORD102638,2024-08-23,CUST1805,Micheal Nelson,North,Birmingham,Dairy,Create Set,2,105.01,0.09,Mobile Payment,Completed,Express,191.12,18.98,172.14,2024
ORD101742,2024-08-23,CUST1041,Mr. Jonathan Green,West,Leeds,Dairy,Wait Pack,1,60.78,0.22,Mobile Payment,Pending,Standard,47.41,3.31,44.1,2024
ORD103756,2024-08-23,CUST1598,Amy Phillips,East,Bristol,Bakery,Drive Box,6,59.93,0.15,Mobile Payment,Cancelled,Express,305.64,73.0,232.64,2024
ORD100027,2024-08-23,CUST1793,Cynthia Schmidt,East,Manchester,Dairy,Check Bag,2,23.08,0.16,Online Payment,Cancelled,Express,38.77,5.52,33.25,2024
ORD104759,2024-08-24,CUST1834,Natalie Goodwin,East,Manchester,Bakery,Let Bottle,6,146.53,0.23,Mobile Payment,Cancelled,Express,676.97,128.54,548.43,2024
ORD101631,2024-08-24,CUST1539,Brandy Ellis,East,Bristol,Snacks,Way Set,3,39.57,0.2,Credit Card,Pending,Standard,94.97,5.9,89.07,2024
ORD104072,2024-08-24,CUST1715,Brian Martin,East,Glasgow,Dairy,Station Pack,3,30.86,0.24,Credit Card,Completed,Same-Day,70.36,8.76,61.6,2024
ORD102354,2024-08-24,CUST1089,Craig Hanson,South,Manchester,Produce,Practice Box,9,122.48,0.01,Online Payment,Pending,Same-Day,1091.3,101.1,990.2,2024
ORD104389,2024-08-24,CUST1883,Jennifer Robinson,East,Birmingham,Bakery,Mind Pack,1,24.62,0.19,Cash,Cancelled,Same-Day,19.94,3.13,16.81,2024
ORD101939,2024-08-24,CUST1826,Robert Perkins,East,Liverpool,Bakery,Spend Box,7,8.28,0.09,Credit Card,Completed,Express,52.74,6.14,46.6,2024
ORD103772,2024-08-24,CUST1598,Jonathan Williams,West,Manchester,Bakery,To Box,5,142.48,0.14,Mobile Payment,Pending,Same-Day,612.66,34.33,578.33,2024
ORD100455,2024-08-24,CUST1055,Lee Smith,West,Manchester,Household,Opportunity Set,4,62.86,0.08,Online Payment,Pending,Express,231.32,32.74,198.58,2024
ORD104531,2024-08-24,CUST1231,John Brown,West,Birmingham,Produce,Yet Pack,6,54.46,0.1,Mobile Payment,Completed,Express,294.08,42.19,251.89,2024
ORD101324,2024-08-24,CUST1291,Isabel Gutierrez,West,Manchester,Beverages,Responsibility Set,6,142.92,0.2,Mobile Payment,Pending,Express,686.02,117.57,568.45,2024
ORD101363,2024-08-24,CUST1454,Angela Henderson,North,Leeds,Bakery,Good Bag,3,123.75,0.11,Credit Card,Cancelled,Standard,330.41,70.07,260.34,2024
ORD100083,2024-08-24,CUST1031,Emily Blackwell,West,Manchester,Frozen Foods,Pay Bottle,7,106.89,0.1,Credit Card,Completed,Standard,673.41,129.42,543.99,2024
ORD101052,2024-08-24,CUST1876,Ashley Riley,South,Leeds,Produce,Day Pack,5,86.69,0.21,Cash,Completed,Same-Day,342.43,45.29,297.14,2024
ORD100146,2024-08-24,CUST1711,Stephen Jones,East,London,Produce,Treatment Box,9,72.63,0.09,Mobile Payment,Cancelled,Express,594.84,37.53,557.31,2024
ORD103242,2024-08-24,CUST1610,Ashley Wilcox,South,Liverpool,Bakery,Special Pack,2,123.85,0.05,Cash,Pending,Express,235.31,48.58,186.73,2024
ORD102329,2024-08-24,CUST1578,Joshua Williamson,West,Birmingham,Dairy,Energy Bottle,5,6.38,0.0,Mobile Payment,Cancelled,Same-Day,31.9,7.41,24.49,2024
ORD102981,2024-08-25,CUST1587,Stacy Moore,East,London,Beverages,Weight Box,8,107.06,0.15,Cash,Cancelled,Express,728.01,48.25,679.76,2024
ORD102409,2024-08-25,CUST1656,Daniel Arnold,West,Liverpool,Household,Power Pack,3,131.86,0.25,Mobile Payment,Completed,Same-Day,296.69,30.83,265.86,2024
ORD101884,2024-08-25,CUST1269,Abigail Ryan,West,Newcastle,Produce,The Box,4,130.55,0.16,Credit Card,Pending,Standard,438.65,57.7,380.95,2024
ORD100309,2024-08-25,CUST1027,Stephanie Small,North,London,Produce,Never Box,2,44.84,0.1,Credit Card,Cancelled,Same-Day,80.71,11.77,68.94,2024
ORD100473,2024-08-25,CUST1601,Wendy Atkinson,West,Manchester,Snacks,Majority Box,3,30.51,0.08,Cash,Completed,Express,84.21,13.67,70.54,2024
ORD102635,2024-08-25,CUST1013,Daniel Jackson,West,Bristol,Bakery,Officer Set,1,136.7,0.25,Credit Card,Cancelled,Same-Day,102.52,6.02,96.5,2024
ORD104450,2024-08-25,CUST1588,Jonathan Thompson,East,Liverpool,Frozen Foods,Beat Pack,6,36.96,0.08,Mobile Payment,Completed,Express,204.02,35.29,168.73,2024
ORD100899,2024-08-25,CUST1186,Leslie Ramsey,South,Sheffield,Snacks,Audience Box,9,98.91,0.18,Online Payment,Pending,Same-Day,729.96,60.01,669.95,2024
ORD104560,2024-08-26,CUST1866,Amanda Jenkins,East,Leeds,Produce,Fine Set,3,89.15,0.1,Mobile Payment,Completed,Express,240.71,23.93,216.78,2024
ORD102170,2024-08-26,CUST1067,Ashley Moody,East,London,Household,Our Bag,8,138.28,0.22,Mobile Payment,Pending,Standard,862.87,71.75,791.12,2024
ORD104611,2024-08-26,CUST1077,Margaret Ruiz,East,Birmingham,Produce,Matter Box,3,4.39,0.15,Mobile Payment,Cancelled,Express,11.19,1.45,9.74,2024
ORD104147,2024-08-26,CUST1017,Jennifer Johnson,South,Bristol,Dairy,Some Bottle,5,68.97,0.14,Cash,Cancelled,Standard,296.57,59.72,236.85,2024
ORD100600,2024-08-26,CUST1835,James Chung DDS,North,Glasgow,Snacks,Activity Bag,4,55.6,0.03,Online Payment,Completed,Same-Day,215.73,12.33,203.4,2024
ORD101400,2024-08-26,CUST1116,Carrie Thompson,North,Glasgow,Bakery,Draw Pack,6,17.3,0.04,Mobile Payment,Completed,Standard,99.65,12.38,87.27,2024
ORD104778,2024-08-26,CUST1883,William Schroeder,West,Birmingham,Beverages,Building Bag,4,65.2,0.22,Cash,Cancelled,Standard,203.42,46.02,157.4,2024
ORD101262,2024-08-26,CUST1781,Tina Cox,East,Leeds,Frozen Foods,Market Set,4,109.83,0.08,Credit Card,Pending,Same-Day,404.17,69.16,335.01,2024
ORD103314,2024-08-26,CUST1815,Sheila Hernandez,North,Bristol,Beverages,Campaign Box,5,86.02,0.15,Credit Card,Cancelled,Standard,365.58,47.97,317.61,2024
ORD104959,2024-08-26,CUST1842,Jennifer Gibson,South,Liverpool,Snacks,Pay Box,5,98.47,0.17,Mobile Payment,Cancelled,Standard,408.65,74.28,334.37,2024
ORD104676,2024-08-26,CUST1887,Kimberly Nichols,South,Glasgow,Frozen Foods,Author Box,2,91.12,0.13,Mobile Payment,Pending,Express,158.55,21.15,137.4,2024
ORD103533,2024-08-26,CUST1687,Jennifer Carter,North,Liverpool,Beverages,Factor Pack,4,122.94,0.04,Online Payment,Cancelled,Express,472.09,68.64,403.45,2024
ORD100901,2024-08-26,CUST1137,Katrina Marsh,West,Birmingham,Dairy,Out Box,6,50.51,0.01,Credit Card,Pending,Standard,300.03,36.39,263.64,2024
ORD100866,2024-08-26,CUST1049,Julie Hughes,East,Manchester,Bakery,Realize Pack,2,76.28,0.16,Mobile Payment,Completed,Same-Day,128.15,23.9,104.25,2024
ORD100448,2024-08-26,CUST1191,Taylor Carter,South,Bristol,Dairy,Authority Bottle,1,47.85,0.09,Mobile Payment,Completed,Standard,43.54,9.51,34.03,2024
ORD100727,2024-08-26,CUST1605,Seth Foster,West,Glasgow,Dairy,Finally Bag,1,134.43,0.23,Cash,Completed,Same-Day,103.51,16.68,86.83,2024
ORD104970,2024-08-26,CUST1230,Anita Garcia,South,Sheffield,Dairy,Address Pack,5,63.13,0.13,Online Payment,Pending,Express,274.62,20.22,254.4,2024
ORD101515,2024-08-26,CUST1368,Kristina Thomas,North,Liverpool,Snacks,Issue Box,5,38.24,0.24,Credit Card,Pending,Same-Day,145.31,20.66,124.65,2024
ORD102374,2024-08-26,CUST1283,James Macias,North,Leeds,Dairy,Face Pack,8,7.93,0.18,Credit Card,Pending,Standard,52.02,7.56,44.46,2024
ORD103292,2024-08-27,CUST1493,Devin Bryant,South,Sheffield,Dairy,Family Box,3,71.99,0.25,Credit Card,Pending,Express,161.98,35.69,126.29,2024
ORD103948,2024-08-27,CUST1657,Blake Kennedy,North,Leeds,Household,Challenge Set,6,80.86,0.05,Cash,Pending,Same-Day,460.9,59.93,400.97,2024
ORD104249,2024-08-27,CUST1495,Elizabeth Hernandez,North,Leeds,Household,Sell Set,8,91.88,0.02,Mobile Payment,Pending,Express,720.34,136.37,583.97,2024
